"ROG4","ROG3","JSMapIDProvince","FlashMapID","Adm1Name","CommonAbbrev","AltName","Adm1NameHindi","Popl","Title","ProvCap","RefYear","AreaMiles","AreaKm","SecurityLevel","FlashMapZoom","FlashMapZoomX","FlashMapZoomY","FlashMapZoomDistrict","FlashMapZoomDistrictX","FlashMapZoomDistrictY","DisplayFirst","Comments","Source","EditName","EditDate"
"AO09","AO",,,"Huila",,"Huíla",,954000.00,"province/provincia","Lubango",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO10","AO",,,"Luanda",,,,2022000.00,"province/provincia","Luanda",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO12","AO",,,"Malanje",,,,1020000.00,"province/provincia","Malanje",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO13","AO",,,"Namibe",,,,154000.00,"province/provincia","Namibe",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO14","AO",,,"Moxico",,,,360000.00,"province/provincia","Lwena",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO15","AO",,,"Uige",,"Uíge",,985000.00,"province/provincia","Uíge",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO16","AO",,,"Zaire",,,,262000.00,"province/provincia","M'Banza Kongo",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO17","AO",,,"Lunda Norte",,,,320000.00,"province/provincia","Lucapa",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO18","AO",,,"Lunda Sul",,,,165000.00,"province/provincia","Saurimo",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AO19","AO",,,"Bengo",,,,190000.00,"province/provincia","Caxito",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AQ10","AQ",,,"Eastern",,,,23441.00,,,,26,67,,,,,,,,,"Aunuu, Tutuila (part)","www.statoids.com","BM",5/6/2009 0:00:00
"AQ20","AQ",,,"Manu'a",,,,1378.00,,,,22,57,,,,,,,,,"Ofu, Olosega, Tau","www.statoids.com","BM",5/6/2009 0:00:00
"AQ50","AQ",,,"Western",,,,32435.00,,,,29,75,,,,,,,,,"Tutuila (part)","www.statoids.com","BM",5/6/2009 0:00:00
"AQ99","AQ",,,"Unorganized",,,,37.00,,,,1,2,,,,,,,,,"Swain's Island, Rose Island","www.statoids.com","BM",5/6/2009 0:00:00
"AR01","AR",,,"Buenos Aires",,,,13333670.00,"province/provincia","La Plata",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR02","AR",,,"Catamarca",,,,287567.00,"province/provincia","Catamarca",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR03","AR",,,"Chaco",,,,890548.00,"province/provincia","Resistencia",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR04","AR",,,"Chubut",,,,396800.00,"province/provincia","Rawson",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR05","AR",,,"Cordoba",,"Córdoba",,2914972.00,"province/provincia","Córdoba",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR06","AR",,,"Corrientes",,,,852685.00,"province/provincia","Corrientes",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR07","AR",,,"Distrito Federal",,,,2988006.00,"district/distrito","Buenos Aires",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR08","AR",,,"Entre Rios",,,,1063416.00,"province/provincia","Paraná",1995.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"AR09","AR",,,"Formosa",,,,444367.00,"province/provincia","Formosa",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR10","AR",,,"Jujuy",,,,551804.00,"province/provincia","San Salvador de Jujuy",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR11","AR",,,"La Pampa",,,,280876.00,"province/provincia","Santa Rosa",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR12","AR",,,"La Rioja",,,,246158.00,"province/provincia","La Rioja",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR13","AR",,,"Mendoza",,,,1500818.00,"province/provincia","Mendoza",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR14","AR",,,"Misiones",,,,877904.00,"province/provincia","Posadas",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR15","AR",,,"Neuquen",,"Neuquén",,460395.00,"province/provincia","Neuquén",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR16","AR",,,"Rio Negro",,"Río Negro",,556674.00,"province/provincia","Viedma",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR17","AR",,,"Salta",,,,952174.00,"province/provincia","Salta",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR18","AR",,,"San Juan",,,,550641.00,"province/provincia","San Juan",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR19","AR",,,"San Luis",,,,320109.00,"province/provincia","San Luis",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR20","AR",,,"Santa Cruz",,,,180115.00,"province/provincia","Río Gallegos",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR21","AR",,,"Santa Fe",,,,2934220.00,"province/provincia","Santa Fe",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR22","AR",,,"Santiago del Estero",,,,696092.00,"province/provincia","Santiago del Estero",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AR23","AR",,,"Tierra del Fuego, Antartida e Islas del Atlantico Sur",,,,96917.00,"national territory/territorio nacional","Ushuaia",1995.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"AR24","AR",,,"Tucuman",,"Tucumán",,1209716.00,"province/provincia","San Miguel de Tucumán",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AS01","AS",,,"Australian Capital Territory","ACT",,,299243.00,"territory","Canberra",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AS02","AS",,,"New South Wales","NSW",,,6038696.00,"state","Sydney",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AS03","AS",,,"Northern Territory","NRT",,,195101.00,"territory","Darwin",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AS04","AS",,,"Queensland","QLD",,,3368850.00,"state","Brisbane",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AS05","AS",,,"South Australia","SA",,,1427936.00,"state","Adelaide",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AS06","AS",,,"Tasmania","TAS",,,459659.00,"state","Hobart",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AS07","AS",,,"Victoria","VIC",,,4373520.00,"state","Melbourne",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AS08","AS",,,"Western Australia","WAU",,,1726095.00,"state","Perth",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU01","AU",,,"Burgenland",,,,274000.00,"state/bundesland","Eisenstadt",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU02","AU",,,"Karnten",,"Carinthia",,561000.00,"state/bundesland","Klagenfurt",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU03","AU",,,"Niederosterreich",,"Lower Austria",,1518000.00,"state/bundesland","Sankt Pölten",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU04","AU",,,"Oberosterreich",,"Upper Austria",,1386000.00,"state/bundesland","Linz",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU05","AU",,,"Salzburg",,,,507000.00,"state/bundesland","Salzburg",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU06","AU",,,"Steiermark",,"Styria",,1206000.00,"state/bundesland","Graz",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU07","AU",,,"Tirol",,,,658000.00,"state/bundesland","Innsbruck",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU08","AU",,,"Vorarlberg",,,,343000.00,"state/bundesland","Bregenz",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AU09","AU",,,"Wien",,"Vienna",,1593000.00,"state/bundesland",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"AV01","AV",,,"Blowing Point",,,,779.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV02","AV",,,"East End",,,,614.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV03","AV",,,"George Hill",,,,791.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV04","AV",,,"Island Harbour",,,,855.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV05","AV",,,"North Hill",,,,439.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV06","AV",,,"North Side",,,,1195.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV07","AV",,,"Sandy Ground",,,,274.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV08","AV",,,"Sandy Hill",,,,557.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV09","AV",,,"South Hill",,,,1495.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV10","AV",,,"Stoney Ground",,,,1133.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV11","AV",,,"The Farrington",,,,546.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV12","AV",,,"The Quarter (including Rey Hill)",,,,978.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV13","AV",,,"The Valley (including Upper & South Valley)",,,,1169.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"AV14","AV",,,"West End (including Long Bay)",,,,736.00,,,,,,,,,,,,,,,"www.statoids.com","BM",5/7/2009 0:00:00
"BA01","BA",,,"Al-Hadd",,,,8610.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA02","BA",,,"Al-Manamah",,"Manama",,136999.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA05","BA",,,"Jidd Hafs",,,,44769.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA06","BA",,,"Sitrah",,,,36755.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA08","BA",,,"Al-Mintaqah al-Gharbiyah",,"Western",,22034.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA09","BA",,,"Mintaqat Juzur Hawar",,"Hawar",,,"island",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA10","BA",,,"Al-Mintaqah ash-Shamaliyah",,"Northern",,33763.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA11","BA",,,"Al-Mintaqah al-Wusta",,"Central",,34304.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA12","BA",,,"Madinat `Isa",,,,34509.00,"town",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA13","BA",,,"Ar-Rifa` wa al-Mintaqah al-Janubiyah",,"Ar-Rifa`",,49752.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA14","BA",,,"Madinat Hamad",,"Hammad",,29055.00,"town",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA15","BA",,,"Al-Muharraq",,,,74245.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BA16","BA",,,"Al 'Asimah",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"BA17","BA",,,"Al Janubiyah",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"BA18","BA",,,"Ash Shamaliyah",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"BA19","BA",,,"Al Wusta",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"BAAA","BA",,,"Al-Mintaqah ash-Sharqiyah",,"Eastern",,3242.00,"municipality",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB01","BB",,,"Christ Church",,,,47050.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB02","BB",,,"Saint Andrew",,,,6346.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB03","BB",,,"Saint George",,,,17905.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB04","BB",,,"Saint James",,,,21001.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB05","BB",,,"Saint John",,,,10206.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB06","BB",,,"Saint Joseph",,,,7619.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB07","BB",,,"Saint Lucy",,,,9455.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB08","BB",,,"Saint Michael",,,,97516.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB09","BB",,,"Saint Peter",,,,11263.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB10","BB",,,"Saint Philip",,,,20540.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BB11","BB",,,"Saint Thomas",,,,11590.00,"parish",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BC01","BC",,,"Central",,,,412970.00,"district","Serowe",1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BC03","BC",,,"Ghanzi",,,,24719.00,"district","Ghanzi",1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BC04","BC",,,"Kgalagadi",,,,31134.00,"district","Tsabong",1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BC05","BC",,,"Kgatleng",,,,57770.00,"district","Mochudi",1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BC06","BC",,,"Kweneng",,,,170437.00,"district","Molepolole",1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BC08","BC",,,"North East",,,,43354.00,"district","Masunga",1991.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"BC09","BC",,,"South East",,,,43584.00,"district","Ramotswa",1991.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"BC10","BC",,,"Southern",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BC11","BC",,,"North West",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"BD01","BD",,,"Devonshire",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD02","BD",,,"Hamilton",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD04","BD",,,"Paget",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD05","BD",,,"Pembroke",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD06","BD",,,"Saint George",,,,,"muncipality",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD07","BD",,,"Saint George's",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD08","BD",,,"Sandys",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD09","BD",,,"Smiths",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD10","BD",,,"Southampton",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BD11","BD",,,"Warwick",,,,,"parish",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE01","BE",,,"Antwerpen",,,,1631243.00,"province/province(French), provincie (Flemish)","Antwerp",1996.00,1107,2867,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE03","BE",,,"Hainaut",,,,1284761.00,"province/province(French), provincie (Flemish)","Mons",1996.00,1462,3786,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE04","BE",,,"Liege",,,,1013729.00,"province/province(French), provincie (Flemish)","Liège",1996.00,1491,3862,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE05","BE",,,"Limburg",,,,775302.00,"province/province(French), provincie (Flemish)","Hasselt",1996.00,935,2422,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE06","BE",,,"Luxembourg",,,,241339.00,"province/province(French), provincie (Flemish)","Arlon",1996.00,1714,4440,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE07","BE",,,"Namur",,,,435677.00,"province/province(French), provincie (Flemish)","Namur",1996.00,1415,3666,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE08","BE",,,"Oost-Vlaanderen",,"East Flanders",,1351777.00,"province/province(French), provincie (Flemish)","Ghent",1996.00,1151,2982,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE09","BE",,,"West-Vlaanderen",,"West Flanders",,1122849.00,"province/province(French), provincie (Flemish)","Brugge",1996.00,1214,3145,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BE10","BE",,,"Brabant Wallon",,,,,"province/province (French)/provincie (Flemish)",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"BE11","BE",,,"Bruxelles-Capitale",,,,,"*region/region (French)/gewest (Dutch)",,,,,,,,,,,,,,"SDA","BM",11/6/2008 0:00:00
"BE12","BE",,,"Vlaams-Brabant",,,,,"province/province (French)/provincie (Flemish)",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"BEAA","BE",,,"Bruxelles-Brussels",,,,948122.00,"province/province(French), provincie (Flemish)",,1996.00,62,161,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BEAB","BE",,,"Walloon BrabantNivelles",,"Nivelles",,339062.00,"province/province(French), provincie (Flemish)","Wavre",1996.00,421,1091,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF05","BF",,,"Bimini",,,,1639.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF06","BF",,,"Cat Island",,,,1698.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF10","BF",,,"Exuma",,,,3556.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF13","BF",,,"Inagua",,,,985.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF15","BF",,,"Long Island",,,,2954.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF16","BF",,,"Mayaguana",,,,312.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF18","BF",,,"Ragged Island",,,,89.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF22","BF",,,"Harbour Island",,,,1219.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF23","BF",,,"New Providence",,,,172196.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF24","BF",,,"Acklins and Crooked Islands",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF25","BF",,,"Freeport",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF26","BF",,,"Fresh Creek",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF27","BF",,,"Governor's Harbour",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF28","BF",,,"Green Turtle Cay",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF29","BF",,,"High Rock",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF30","BF",,,"Kemps Bay",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF31","BF",,,"Marsh Harbour",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF32","BF",,,"Nichollstown and Berry Islands",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF33","BF",,,"Rock Sound",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF34","BF",,,"Sandy Point",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BF35","BF",,,"San Salvador and Rum Cay",,,,518.00,"district",,1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BG81","BG",,"BGD-DAK","Dhaka",,,"????",33939848.00,"division","Dhaka",1991.00,,,,200,-4,-50,200,10,-40,,,"IMB","BM",1/11/2002 0:00:00
"BG82","BG",,"BGD-KHL","Khulna",,,"?????",13243054.00,"division","Khulna",1991.00,,,,200,45,-85,200,56,-77,,,"IMB","BM",1/11/2002 0:00:00
"BG83","BG",,"BGD-RJS","Rajshahi",,,"???????",18485000.00,"division","Rajshahi",1991.00,,,,175,69,-7,200,61,-3,,,"IMB","BM",1/11/2002 0:00:00
"BG84","BG",,"BGD-BRS","Barisal",,,"???????",7757334.00,"division","Barisal",1991.00,,,,320,-74,-191,320,-57,-182,"Y",,"IMB","BM",1/11/2002 0:00:00
"BG85","BG",,"BGD-CHT","Chittagong",,,"??????",,"division",,,,,,160,-11,-72,160,-14,-65,,,"GMI","BM",3/19/2009 0:00:00
"BG86","BG",,"BGD-SLH","Sylhet",,,"?????",7149372.00,"division","Sylhet",1991.00,,,,294,-132,-69,294,-117,-60,,,"IMB","BM",1/11/2002 0:00:00
"BG87","BG",,,"Rangpur",,,"??????",15788000.00,"division","Rangpur City",,,,,0,0,0,0,0,0,,,"Statoids","BM",7/24/2015 0:00:00
"BH01","BH",,,"Belize",,,,62939.00,"district","Belize City",1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BH02","BH",,,"Cayo",,,,41594.00,"district","San Ignacio",1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BH03","BH",,,"Corozal",,,,31412.00,"district","Corozal",1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BH04","BH",,,"Orange Walk",,,,33855.00,"district","Orange Walk",1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BH05","BH",,,"Stann Creek",,,,19957.00,"district","Dangriga",1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BH06","BH",,,"Toledo",,,,19243.00,"district","Punta Gorda",1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BK01","BK",,,"Federation of Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,"HIS","BM",9/9/2002 0:00:00
"BK02","BK",,,"Republika Srpska",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"BKAA","BK",,,"Zvornik",,,,81111.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAB","BK",,,"Banja Luka",,,,195139.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAC","BK",,,"Banovici",,,,26507.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAD","BK",,,"Bihac",,,,70896.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAE","BK",,,"Bijeljina",,,,96796.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAF","BK",,,"Bileca",,,,13269.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAG","BK",,,"Bosanska Dubica",,,,31577.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAH","BK",,,"Bosanska Gradiska",,,,60062.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAI","BK",,,"Bosanska Krupa",,,,58212.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAJ","BK",,,"Bosanski Brod",,,,33962.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAK","BK",,,"Bosanski Novi",,,,41541.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAL","BK",,,"Bosanski Petrovac",,,,15552.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAM","BK",,,"Bosanski Samac",,,,32835.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAN","BK",,,"Bosansko Grahovo",,,,8303.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAO","BK",,,"Bratunac",,,,33575.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAP","BK",,,"Brcko",,,,87332.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAQ","BK",,,"Breza",,,,17266.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAR","BK",,,"Bugojno",,,,46843.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAS","BK",,,"Busovaca",,,,18883.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAT","BK",,,"Cajnice",,,,8919.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAU","BK",,,"Capljina",,,,27852.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAV","BK",,,"Cazin",,,,63406.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAW","BK",,,"Celinac",,,,18666.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAX","BK",,,"Citluk",,,,14709.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAY","BK",,,"Derventa",,,,56328.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"BKAZ","BK",,,"Doboj",,,,102546.00,"district",,1991.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
