"ROL4","AlternateDialectName","Source","EditName","EditDate"
10173,"Kheysur","GRN / ROD","BM",4/1/2010 0:00:00
10175,"Hutterisch","GRN / ROD","BM",4/1/2010 0:00:00
10176,"Plain Pennsylvania German","GRN / ROD","BM",4/1/2010 0:00:00
10177,"Non-plain Pennsylvania German","GRN / ROD","BM",4/1/2010 0:00:00
10177,"Pennsylvanisch Deitsch","GRN / ROD","BM",4/1/2010 0:00:00
10177,"Pensylvanisch Deitsch","GRN / ROD","BM",4/1/2010 0:00:00
10204,"Nggae","GRN / ROD","BM",4/1/2010 0:00:00
10204,"Qae","GRN / ROD","BM",4/1/2010 0:00:00
10205,"Nggeri","GRN / ROD","BM",4/1/2010 0:00:00
10207,"Tanaghai","GRN / ROD","BM",4/1/2010 0:00:00
10210,"Baham","GRN / ROD","BM",4/1/2010 0:00:00
10210,"Hom","GRN / ROD","BM",4/1/2010 0:00:00
10210,"Jo","GRN / ROD","BM",4/1/2010 0:00:00
10210,"Yogam","GRN / ROD","BM",4/1/2010 0:00:00
10211,"Fusap","GRN / ROD","BM",4/1/2010 0:00:00
10211,"Lang","GRN / ROD","BM",4/1/2010 0:00:00
10212,"Dengkwop","GRN / ROD","BM",4/1/2010 0:00:00
10212,"Pa","GRN / ROD","BM",4/1/2010 0:00:00
10212,"Te","GRN / ROD","BM",4/1/2010 0:00:00
10213,"Fu'da","GRN / ROD","BM",4/1/2010 0:00:00
10213,"Meka","GRN / ROD","BM",4/1/2010 0:00:00
10213,"Monjo","GRN / ROD","BM",4/1/2010 0:00:00
10213,"Mugum","GRN / ROD","BM",4/1/2010 0:00:00
10232,"Northern Kirinyaga","GRN / ROD","BM",4/1/2010 0:00:00
10233,"Karatina","GRN / ROD","BM",4/1/2010 0:00:00
10234,"Southern Kirinyaga","GRN / ROD","BM",4/1/2010 0:00:00
10235,"Northern Murang'a","GRN / ROD","BM",4/1/2010 0:00:00
10235,"Nyeri","GRN / ROD","BM",4/1/2010 0:00:00
10236,"Kiambu","GRN / ROD","BM",4/1/2010 0:00:00
10236,"Southern Murang'a","GRN / ROD","BM",4/1/2010 0:00:00
10244,"Gouno","GRN / ROD","BM",4/1/2010 0:00:00
10252,"Cinyambe","GRN / ROD","BM",4/1/2010 0:00:00
10253,"Gisewi","GRN / ROD","BM",4/1/2010 0:00:00
10255,"Western Gitsken","GRN / ROD","BM",4/1/2010 0:00:00
10257,"Giziga de Moutouroua","GRN / ROD","BM",4/1/2010 0:00:00
10257,"Loulou","GRN / ROD","BM",4/1/2010 0:00:00
10257,"Muturua","GRN / ROD","BM",4/1/2010 0:00:00
10257,"Muturwa","GRN / ROD","BM",4/1/2010 0:00:00
10263,"Ngweshe","GRN / ROD","BM",4/1/2010 0:00:00
10268,"Oiba","GRN / ROD","BM",4/1/2010 0:00:00
10279,"Kongba/ Gola","GRN / ROD","BM",4/1/2010 0:00:00
10282,"Gobla","GRN / ROD","BM",4/1/2010 0:00:00
10283,"Sene","GRN / ROD","BM",4/1/2010 0:00:00
10284,"Tege","GRN / ROD","BM",4/1/2010 0:00:00
10285,"Toodii","GRN / ROD","BM",4/1/2010 0:00:00
10299,"Adilabad","GRN / ROD","BM",4/1/2010 0:00:00
10305,"Choroba","GRN / ROD","BM",4/1/2010 0:00:00
10313,"Kwandang","GRN / ROD","BM",4/1/2010 0:00:00
10326,"Ningalami","GRN / ROD","BM",4/1/2010 0:00:00
10327,"Zamyaki","GRN / ROD","BM",4/1/2010 0:00:00
10330,"Grebo","GRN / ROD","BM",4/1/2010 0:00:00
10330,"Nyenebo/grebo","GRN / ROD","BM",4/1/2010 0:00:00
10336,"Chedepo Grego","GRN / ROD","BM",4/1/2010 0:00:00
10336,"Grebo Chedepo","GRN / ROD","BM",4/1/2010 0:00:00
10337,"Buah / Grebo","GRN / ROD","BM",4/1/2010 0:00:00
10337,"Grebo Buah","GRN / ROD","BM",4/1/2010 0:00:00
10339,"Tienpo/grebo","GRN / ROD","BM",4/1/2010 0:00:00
10341,"Glebo","GRN / ROD","BM",4/1/2010 0:00:00
10355,"Gronings-oostfries","GRN / ROD","BM",4/1/2010 0:00:00
10356,"West Gronings","GRN / ROD","BM",4/1/2010 0:00:00
10358,"Anum","GRN / ROD","BM",4/1/2010 0:00:00
10360,"Rio Tomo Guahibo","GRN / ROD","BM",4/1/2010 0:00:00
10368,"Chararana","GRN / ROD","BM",4/1/2010 0:00:00
10368,"Echonoana","GRN / ROD","BM",4/1/2010 0:00:00
10369,"Niguecactemigi","GRN / ROD","BM",4/1/2010 0:00:00
10380,"Yopará","GRN / ROD","BM",4/1/2010 0:00:00
10388,"Chikide","GRN / ROD","BM",4/1/2010 0:00:00
10389,"Yaghwatadaxa","GRN / ROD","BM",4/1/2010 0:00:00
10389,"Yawotataxa","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Ahmedabad Gamadia","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Anawla","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Brathela","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Charotari","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Eastern Broach Gujarati","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Gramya","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Patani","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Patidari","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Surati","GRN / ROD","BM",4/1/2010 0:00:00
10395,"Vadodari","GRN / ROD","BM",4/1/2010 0:00:00
10397,"Bhawnagari","GRN / ROD","BM",4/1/2010 0:00:00
10397,"Gohilwadi","GRN / ROD","BM",4/1/2010 0:00:00
10397,"Holadi","GRN / ROD","BM",4/1/2010 0:00:00
10397,"Jhalawadi","GRN / ROD","BM",4/1/2010 0:00:00
10397,"Sorathi","GRN / ROD","BM",4/1/2010 0:00:00
10401,"Ghisadi","GRN / ROD","BM",4/1/2010 0:00:00
10415,"Moto-mara","GRN / ROD","BM",4/1/2010 0:00:00
10416,"Bubu","GRN / ROD","BM",4/1/2010 0:00:00
10416,"Koyo","GRN / ROD","BM",4/1/2010 0:00:00
10417,"Sara","GRN / ROD","BM",4/1/2010 0:00:00
10418,"Koto","GRN / ROD","BM",4/1/2010 0:00:00
10420,"Peni","GRN / ROD","BM",4/1/2010 0:00:00
10427,"Desua","GRN / ROD","BM",4/1/2010 0:00:00
10459,"Inneqor","GRN / ROD","BM",4/1/2010 0:00:00
10460,"Urbareg","GRN / ROD","BM",4/1/2010 0:00:00
10464,"Enner","GRN / ROD","BM",4/1/2010 0:00:00
10465,"Eza","GRN / ROD","BM",4/1/2010 0:00:00
10465,"Izha","GRN / ROD","BM",4/1/2010 0:00:00
10466,"Gwemarra","GRN / ROD","BM",4/1/2010 0:00:00
10477,"Wandjirra","GRN / ROD","BM",4/1/2010 0:00:00
10522,"Hei//om","GRN / ROD","BM",4/1/2010 0:00:00
10522,"Heikom","GRN / ROD","BM",4/1/2010 0:00:00
10522,"Heikom Bushman","GRN / ROD","BM",4/1/2010 0:00:00
10522,"Heikum","GRN / ROD","BM",4/1/2010 0:00:00
10523,"Kedde","GRN / ROD","BM",4/1/2010 0:00:00
10523,"Keddi","GRN / ROD","BM",4/1/2010 0:00:00
10535,"Muria","GRN / ROD","BM",4/1/2010 0:00:00
10557,"Gubat","GRN / ROD","BM",4/1/2010 0:00:00
10557,"Sorsogonon","GRN / ROD","BM",4/1/2010 0:00:00
10564,"Mambar","GRN / ROD","BM",4/1/2010 0:00:00
10565,"Hamil","GRN / ROD","BM",4/1/2010 0:00:00
10566,"Arama","GRN / ROD","BM",4/1/2010 0:00:00
10581,"Waran","GRN / ROD","BM",4/1/2010 0:00:00
10597,"Gurani","GRN / ROD","BM",4/1/2010 0:00:00
10597,"Gurani Kurd","GRN / ROD","BM",4/1/2010 0:00:00
10609,"Arabized Hebrew","GRN / ROD","BM",4/1/2010 0:00:00
10609,"Yemenite Hebrew","GRN / ROD","BM",4/1/2010 0:00:00
10610,"Southern Heiltsuk","GRN / ROD","BM",4/1/2010 0:00:00
10613,"Bolok","GRN / ROD","BM",4/1/2010 0:00:00
10614,"Island Helong","GRN / ROD","BM",4/1/2010 0:00:00
10615,"Orutoro","GRN / ROD","BM",4/1/2010 0:00:00
10615,"Tooro","GRN / ROD","BM",4/1/2010 0:00:00
10634,"Attock-haripur Hindko","GRN / ROD","BM",4/1/2010 0:00:00
10635,"Kohati","GRN / ROD","BM",4/1/2010 0:00:00
10636,"Peshawari","GRN / ROD","BM",4/1/2010 0:00:00
10650,"Baisha-yuanmen","GRN / ROD","BM",4/1/2010 0:00:00
10650,"Zwn","GRN / ROD","BM",4/1/2010 0:00:00
10651,"Luohua-hayan-baoxian","GRN / ROD","BM",4/1/2010 0:00:00
10652,"Moifau","GRN / ROD","BM",4/1/2010 0:00:00
10653,"Gei","GRN / ROD","BM",4/1/2010 0:00:00
10653,"Tongshi-qiandui-baocheng","GRN / ROD","BM",4/1/2010 0:00:00
10654,"Hmong Qua Mba","GRN / ROD","BM",4/1/2010 0:00:00
10654,"Miao Lai","GRN / ROD","BM",4/1/2010 0:00:00
10657,"Central Huishui Miao","GRN / ROD","BM",4/1/2010 0:00:00
10658,"Central Mashan Miao","GRN / ROD","BM",4/1/2010 0:00:00
10660,"Eastern Huishui Miao","GRN / ROD","BM",4/1/2010 0:00:00
10660,"Miao","GRN / ROD","BM",4/1/2010 0:00:00
10663,"Luobohe Miao","GRN / ROD","BM",4/1/2010 0:00:00
10663,"Luopohe Miao","GRN / ROD","BM",4/1/2010 0:00:00
10664,"Northern Guiyang Miao","GRN / ROD","BM",4/1/2010 0:00:00
10665,"Northern Huishui Miao","GRN / ROD","BM",4/1/2010 0:00:00
10666,"Southern Guiyang Miao","GRN / ROD","BM",4/1/2010 0:00:00
10667,"Southern Mashan Miao","GRN / ROD","BM",4/1/2010 0:00:00
10670,"Southwestern Huishui Miao","GRN / ROD","BM",4/1/2010 0:00:00
10687,"Taofu","GRN / ROD","BM",4/1/2010 0:00:00
10687,"Western Ergong","GRN / ROD","BM",4/1/2010 0:00:00
10687,"Western Horpa","GRN / ROD","BM",4/1/2010 0:00:00
10688,"Geshitsa","GRN / ROD","BM",4/1/2010 0:00:00
10690,"Musim","GRN / ROD","BM",4/1/2010 0:00:00
10690,"Ombalei","GRN / ROD","BM",4/1/2010 0:00:00
10698,"Kare","GRN / ROD","BM",4/1/2010 0:00:00
10698,"Kre","GRN / ROD","BM",4/1/2010 0:00:00
10699,"Tava","GRN / ROD","BM",4/1/2010 0:00:00
10700,"Aka (hruso)","GRN / ROD","BM",4/1/2010 0:00:00
10702,"Bangru","GRN / ROD","BM",4/1/2010 0:00:00
10709,"Toyoeri","GRN / ROD","BM",4/1/2010 0:00:00
10709,"Tuyuneri","GRN / ROD","BM",4/1/2010 0:00:00
10714,"Western Huichol","GRN / ROD","BM",4/1/2010 0:00:00
10715,"Eastern Huichol","GRN / ROD","BM",4/1/2010 0:00:00
10728,"Pong","GRN / ROD","BM",4/1/2010 0:00:00
10728,"Pong 1","GRN / ROD","BM",4/1/2010 0:00:00
10728,"Poong","GRN / ROD","BM",4/1/2010 0:00:00
10729,"Khong Kheng","GRN / ROD","BM",4/1/2010 0:00:00
10729,"Phong","GRN / ROD","BM",4/1/2010 0:00:00
10729,"Pong 2","GRN / ROD","BM",4/1/2010 0:00:00
10729,"Tay Pong","GRN / ROD","BM",4/1/2010 0:00:00
10729,"Toum Phong","GRN / ROD","BM",4/1/2010 0:00:00
10729,"Xa La Vang","GRN / ROD","BM",4/1/2010 0:00:00
10730,"Tum","GRN / ROD","BM",4/1/2010 0:00:00
10780,"Matchi","GRN / ROD","BM",4/1/2010 0:00:00
10780,"Motom","GRN / ROD","BM",4/1/2010 0:00:00
10780,"Motomo","GRN / ROD","BM",4/1/2010 0:00:00
10780,"Olit","GRN / ROD","BM",4/1/2010 0:00:00
10780,"Olithi","GRN / ROD","BM",4/1/2010 0:00:00
10780,"Oliti","GRN / ROD","BM",4/1/2010 0:00:00
10780,"Oliti-akwaya","GRN / ROD","BM",4/1/2010 0:00:00
10781,"Sungai","GRN / ROD","BM",4/1/2010 0:00:00
10781,"Supan","GRN / ROD","BM",4/1/2010 0:00:00
10783,"Luidakho-luisukha-lutirichi","GRN / ROD","BM",4/1/2010 0:00:00
10824,"Awka","GRN / ROD","BM",4/1/2010 0:00:00
10827,"Isuama","GRN / ROD","BM",4/1/2010 0:00:00
10831,"Central Igede","GRN / ROD","BM",4/1/2010 0:00:00
10836,"Akaha","GRN / ROD","BM",4/1/2010 0:00:00
10844,"Ikisenyi","GRN / ROD","BM",4/1/2010 0:00:00
10844,"Isenyi","GRN / ROD","BM",4/1/2010 0:00:00
10874,"Abaca","GRN / ROD","BM",4/1/2010 0:00:00
10876,"Ibilao","GRN / ROD","BM",4/1/2010 0:00:00
10890,"Putumayo","GRN / ROD","BM",4/1/2010 0:00:00
10897,"Upper Luzh","GRN / ROD","BM",4/1/2010 0:00:00
10913,"Copper Inuit","GRN / ROD","BM",4/1/2010 0:00:00
10920,"Mackenzie Delta Inupiatun","GRN / ROD","BM",4/1/2010 0:00:00
10920,"Mackenzie Inupiatun","GRN / ROD","BM",4/1/2010 0:00:00
10922,"Bering Strait Inupiatun","GRN / ROD","BM",4/1/2010 0:00:00
10928,"Veliperi","GRN / ROD","BM",4/1/2010 0:00:00
10934,"Kenkü","GRN / ROD","BM",4/1/2010 0:00:00
10934,"Menku","GRN / ROD","BM",4/1/2010 0:00:00
10934,"Mynky","GRN / ROD","BM",4/1/2010 0:00:00
10934,"Myy","GRN / ROD","BM",4/1/2010 0:00:00
10945,"Urali Irula","GRN / ROD","BM",4/1/2010 0:00:00
10946,"Southern Irula","GRN / ROD","BM",4/1/2010 0:00:00
10947,"Kasaba","GRN / ROD","BM",4/1/2010 0:00:00
10947,"Kasava","GRN / ROD","BM",4/1/2010 0:00:00
10947,"Kasuba","GRN / ROD","BM",4/1/2010 0:00:00
10962,"Daragawan","GRN / ROD","BM",4/1/2010 0:00:00
10963,"Tawini","GRN / ROD","BM",4/1/2010 0:00:00
10970,"Iri","GRN / ROD","BM",4/1/2010 0:00:00
10972,"Igbide","GRN / ROD","BM",4/1/2010 0:00:00
10979,"Owhe","GRN / ROD","BM",4/1/2010 0:00:00
10997,"Malaueg","GRN / ROD","BM",4/1/2010 0:00:00
11016,"Petén Itzá Maya","GRN / ROD","BM",4/1/2010 0:00:00
11025,"Ate","GRN / ROD","BM",4/1/2010 0:00:00
11025,"Atte","GRN / ROD","BM",4/1/2010 0:00:00
11026,"Okpella","GRN / ROD","BM",4/1/2010 0:00:00
11026,"Ukpella","GRN / ROD","BM",4/1/2010 0:00:00
11026,"Upella","GRN / ROD","BM",4/1/2010 0:00:00
11038,"Boma","GRN / ROD","BM",4/1/2010 0:00:00
11057,"Gbaranmatu","GRN / ROD","BM",4/1/2010 0:00:00
11068,"Grogoh","GRN / ROD","BM",4/1/2010 0:00:00
11071,"Serambo","GRN / ROD","BM",4/1/2010 0:00:00
11071,"Serambu","GRN / ROD","BM",4/1/2010 0:00:00
11072,"Bisingai","GRN / ROD","BM",4/1/2010 0:00:00
11072,"Singai","GRN / ROD","BM",4/1/2010 0:00:00
11072,"Singgai","GRN / ROD","BM",4/1/2010 0:00:00
11072,"Singgi","GRN / ROD","BM",4/1/2010 0:00:00
11072,"Singgie","GRN / ROD","BM",4/1/2010 0:00:00
11072,"Singhi","GRN / ROD","BM",4/1/2010 0:00:00
11075,"Tahup","GRN / ROD","BM",4/1/2010 0:00:00
11079,"Tengganu","GRN / ROD","BM",4/1/2010 0:00:00
11083,"Cheres","GRN / ROD","BM",4/1/2010 0:00:00
11086,"Jakun","GRN / ROD","BM",4/1/2010 0:00:00
11088,"Maima","GRN / ROD","BM",4/1/2010 0:00:00
11090,"Mamori","GRN / ROD","BM",4/1/2010 0:00:00
11103,"Ho-bau","GRN / ROD","BM",4/1/2010 0:00:00
11104,"Hdrung","GRN / ROD","BM",4/1/2010 0:00:00
11114,"Yan-nhangu","GRN / ROD","BM",4/1/2010 0:00:00
11133,"Bri-la","GRN / ROD","BM",4/1/2010 0:00:00
11142,"Sindhuli","GRN / ROD","BM",4/1/2010 0:00:00
11144,"Dazang","GRN / ROD","BM",4/1/2010 0:00:00
11144,"Northeastern Jiarong","GRN / ROD","BM",4/1/2010 0:00:00
11145,"Caodeng","GRN / ROD","BM",4/1/2010 0:00:00
11145,"Northwestern Jiarong","GRN / ROD","BM",4/1/2010 0:00:00
11146,"Eastern Jiarong","GRN / ROD","BM",4/1/2010 0:00:00
11160,"Jimi","GRN / ROD","BM",4/1/2010 0:00:00
11164,"Wa'i","GRN / ROD","BM",4/1/2010 0:00:00
11168,"Muxuli","GRN / ROD","BM",4/1/2010 0:00:00
11168,"Ngodeni","GRN / ROD","BM",4/1/2010 0:00:00
11170,"Sede","GRN / ROD","BM",4/1/2010 0:00:00
11172,"Jili","GRN / ROD","BM",4/1/2010 0:00:00
11174,"Hka-hku","GRN / ROD","BM",4/1/2010 0:00:00
11176,"Gauri","GRN / ROD","BM",4/1/2010 0:00:00
11176,"Hkauri","GRN / ROD","BM",4/1/2010 0:00:00
11186,"Niomoun","GRN / ROD","BM",4/1/2010 0:00:00
11197,"Krimchak","GRN / ROD","BM",4/1/2010 0:00:00
11203,"Ssu Ghassi","GRN / ROD","BM",4/1/2010 0:00:00
11203,"Zhu'oase","GRN / ROD","BM",4/1/2010 0:00:00
11204,"Agau","GRN / ROD","BM",4/1/2010 0:00:00
11219,"Forest Maninka","GRN / ROD","BM",4/1/2010 0:00:00
11219,"Wassoulounka","GRN / ROD","BM",4/1/2010 0:00:00
11238,"Beslenej","GRN / ROD","BM",4/1/2010 0:00:00
11266,"Ganjawle","GRN / ROD","BM",4/1/2010 0:00:00
11271,"Baale","GRN / ROD","BM",4/1/2010 0:00:00
11271,"Bale","GRN / ROD","BM",4/1/2010 0:00:00
11272,"Kachepo","GRN / ROD","BM",4/1/2010 0:00:00
11272,"Suri","GRN / ROD","BM",4/1/2010 0:00:00
11272,"Western Suri","GRN / ROD","BM",4/1/2010 0:00:00
11283,"Ajure","GRN / ROD","BM",4/1/2010 0:00:00
11289,"Sungei","GRN / ROD","BM",4/1/2010 0:00:00
11290,"Mangkahak","GRN / ROD","BM",4/1/2010 0:00:00
11290,"Mangkak","GRN / ROD","BM",4/1/2010 0:00:00
11290,"Mangkok","GRN / ROD","BM",4/1/2010 0:00:00
11300,"Fere. Et-fer","GRN / ROD","BM",4/1/2010 0:00:00
11300,"Kukum","GRN / ROD","BM",4/1/2010 0:00:00
11300,"Wipsi-ni","GRN / ROD","BM",4/1/2010 0:00:00
11302,"Et-kag","GRN / ROD","BM",4/1/2010 0:00:00
11302,"Fakawa","GRN / ROD","BM",4/1/2010 0:00:00
11303,"Kulu","GRN / ROD","BM",4/1/2010 0:00:00
11305,"Aror","GRN / ROD","BM",4/1/2010 0:00:00
11305,"Er-gwar","GRN / ROD","BM",4/1/2010 0:00:00
11305,"Et-maror","GRN / ROD","BM",4/1/2010 0:00:00
11305,"Tudanchi","GRN / ROD","BM",4/1/2010 0:00:00
11306,"Et-us","GRN / ROD","BM",4/1/2010 0:00:00
11306,"Usawa","GRN / ROD","BM",4/1/2010 0:00:00
11312,"Kayan","GRN / ROD","BM",4/1/2010 0:00:00
11317,"Bolang Itang","GRN / ROD","BM",4/1/2010 0:00:00
11330,"Sigi","GRN / ROD","BM",4/1/2010 0:00:00
11332,"Sindue-tawaili","GRN / ROD","BM",4/1/2010 0:00:00
11332,"Tawaili-sindue","GRN / ROD","BM",4/1/2010 0:00:00
11333,"Kori","GRN / ROD","BM",4/1/2010 0:00:00
11336,"Parigi","GRN / ROD","BM",4/1/2010 0:00:00
11348,"Midik","GRN / ROD","BM",4/1/2010 0:00:00
11378,"Lamti","GRN / ROD","BM",4/1/2010 0:00:00
11379,"Patrak","GRN / ROD","BM",4/1/2010 0:00:00
11382,"East Kalamsé","GRN / ROD","BM",4/1/2010 0:00:00
11383,"Logma","GRN / ROD","BM",4/1/2010 0:00:00
11383,"West Kalamsé","GRN / ROD","BM",4/1/2010 0:00:00
11386,"Abanyai","GRN / ROD","BM",4/1/2010 0:00:00
11386,"Banyai","GRN / ROD","BM",4/1/2010 0:00:00
11386,"Nyayi","GRN / ROD","BM",4/1/2010 0:00:00
11386,"Wanyai","GRN / ROD","BM",4/1/2010 0:00:00
11397,"Nyang'ori","GRN / ROD","BM",4/1/2010 0:00:00
11421,"Derbet","GRN / ROD","BM",4/1/2010 0:00:00
11421,"Dörböd","GRN / ROD","BM",4/1/2010 0:00:00
11423,"Khoshuud","GRN / ROD","BM",4/1/2010 0:00:00
11424,"Hoton","GRN / ROD","BM",4/1/2010 0:00:00
11426,"Sart Qalmaq","GRN / ROD","BM",4/1/2010 0:00:00
11427,"Ööld","GRN / ROD","BM",4/1/2010 0:00:00
11429,"Torghoud","GRN / ROD","BM",4/1/2010 0:00:00
11429,"Torghud","GRN / ROD","BM",4/1/2010 0:00:00
11429,"Torguud","GRN / ROD","BM",4/1/2010 0:00:00
11429,"Torguut","GRN / ROD","BM",4/1/2010 0:00:00
11435,"Ta'da","GRN / ROD","BM",4/1/2010 0:00:00
11438,"E'da","GRN / ROD","BM",4/1/2010 0:00:00
11443,"Kawel","GRN / ROD","BM",4/1/2010 0:00:00
11443,"Limbur","GRN / ROD","BM",4/1/2010 0:00:00
11464,"K'abena","GRN / ROD","BM",4/1/2010 0:00:00
11464,"Kebena","GRN / ROD","BM",4/1/2010 0:00:00
11464,"Qabena","GRN / ROD","BM",4/1/2010 0:00:00
11466,"Timbaaro","GRN / ROD","BM",4/1/2010 0:00:00
11466,"Timbara","GRN / ROD","BM",4/1/2010 0:00:00
11471,"Rindi","GRN / ROD","BM",4/1/2010 0:00:00
11471,"Wai Jilu","GRN / ROD","BM",4/1/2010 0:00:00
11471,"Waidjelu","GRN / ROD","BM",4/1/2010 0:00:00
11471,"Waijelo","GRN / ROD","BM",4/1/2010 0:00:00
11474,"Umbu Ratu Nggai","GRN / ROD","BM",4/1/2010 0:00:00
11485,"Mbongno","GRN / ROD","BM",4/1/2010 0:00:00
11499,"Txunhuã Dyapá","GRN / ROD","BM",4/1/2010 0:00:00
11499,"Txunhuã-djapá","GRN / ROD","BM",4/1/2010 0:00:00
11519,"Inidem","GRN / ROD","BM",4/1/2010 0:00:00
11519,"Kogo","GRN / ROD","BM",4/1/2010 0:00:00
11519,"Nidem","GRN / ROD","BM",4/1/2010 0:00:00
11548,"Kuvuri","GRN / ROD","BM",4/1/2010 0:00:00
11549,"Kagama","GRN / ROD","BM",4/1/2010 0:00:00
11551,"Lere","GRN / ROD","BM",4/1/2010 0:00:00
11561,"Kuwuri","GRN / ROD","BM",4/1/2010 0:00:00
11562,"Suwurti","GRN / ROD","BM",4/1/2010 0:00:00
11565,"Gawawa","GRN / ROD","BM",4/1/2010 0:00:00
11566,"Kapauri","GRN / ROD","BM",4/1/2010 0:00:00
11584,"Javahe","GRN / ROD","BM",4/1/2010 0:00:00
11590,"Dodoth","GRN / ROD","BM",4/1/2010 0:00:00
11591,"Jiye","GRN / ROD","BM",4/1/2010 0:00:00
11594,"Pandama","GRN / ROD","BM",4/1/2010 0:00:00
11594,"Tu'boro","GRN / ROD","BM",4/1/2010 0:00:00
11596,"Bakhat","GRN / ROD","BM",4/1/2010 0:00:00
11596,"Baxa","GRN / ROD","BM",4/1/2010 0:00:00
11596,"Faala","GRN / ROD","BM",4/1/2010 0:00:00
11596,"Fala","GRN / ROD","BM",4/1/2010 0:00:00
11597,"Kachmere","GRN / ROD","BM",4/1/2010 0:00:00
11598,"Kognere","GRN / ROD","BM",4/1/2010 0:00:00
11598,"Konyare","GRN / ROD","BM",4/1/2010 0:00:00
11598,"Mooyo","GRN / ROD","BM",4/1/2010 0:00:00
11598,"Moyo","GRN / ROD","BM",4/1/2010 0:00:00
11603,"Tokitin","GRN / ROD","BM",4/1/2010 0:00:00
11606,"Tali","GRN / ROD","BM",4/1/2010 0:00:00
11608,"West Karekare","GRN / ROD","BM",4/1/2010 0:00:00
11615,"Kalinin","GRN / ROD","BM",4/1/2010 0:00:00
11619,"Manaw","GRN / ROD","BM",4/1/2010 0:00:00
11624,"Eastern Border Pwo Karen","GRN / ROD","BM",4/1/2010 0:00:00
11625,"Inland Pwo Eastern Karen","GRN / ROD","BM",4/1/2010 0:00:00
11625,"Moulmein","GRN / ROD","BM",4/1/2010 0:00:00
11632,"Phetchaburi Pwo Karen","GRN / ROD","BM",4/1/2010 0:00:00
11636,"Palachi","GRN / ROD","BM",4/1/2010 0:00:00
11646,"Pamana","GRN / ROD","BM",4/1/2010 0:00:00
11681,"Bamota","GRN / ROD","BM",4/1/2010 0:00:00
11683,"Wamola","GRN / ROD","BM",4/1/2010 0:00:00
11686,"Shekhani","GRN / ROD","BM",4/1/2010 0:00:00
11701,"Shawanawa-arara","GRN / ROD","BM",4/1/2010 0:00:00
11703,"Saninawacana","GRN / ROD","BM",4/1/2010 0:00:00
11704,"Kutia-dyapa","GRN / ROD","BM",4/1/2010 0:00:00
11710,"Kareowan","GRN / ROD","BM",4/1/2010 0:00:00
11731,"Banyuq","GRN / ROD","BM",4/1/2010 0:00:00
11732,"Semiang","GRN / ROD","BM",4/1/2010 0:00:00
11738,"Uma Poh","GRN / ROD","BM",4/1/2010 0:00:00
11745,"Diore","GRN / ROD","BM",4/1/2010 0:00:00
11745,"Xukru","GRN / ROD","BM",4/1/2010 0:00:00
11748,"Liliali","GRN / ROD","BM",4/1/2010 0:00:00
11749,"Lumaiti","GRN / ROD","BM",4/1/2010 0:00:00
11749,"Lumara","GRN / ROD","BM",4/1/2010 0:00:00
11749,"Mumaite","GRN / ROD","BM",4/1/2010 0:00:00
11766,"Atnebar","GRN / ROD","BM",4/1/2010 0:00:00
11769,"Rofik","GRN / ROD","BM",4/1/2010 0:00:00
11777,"Eastern Kaliko","GRN / ROD","BM",4/1/2010 0:00:00
11778,"Western Kaliko","GRN / ROD","BM",4/1/2010 0:00:00
11786,"Nogo-nogo","GRN / ROD","BM",4/1/2010 0:00:00
11801,"Tar Banala","GRN / ROD","BM",4/1/2010 0:00:00
11802,"Tar Banama","GRN / ROD","BM",4/1/2010 0:00:00
11804,"Tar Cenge","GRN / ROD","BM",4/1/2010 0:00:00
11808,"Dabai","GRN / ROD","BM",4/1/2010 0:00:00
11808,"Dabay","GRN / ROD","BM",4/1/2010 0:00:00
11808,"Nabai","GRN / ROD","BM",4/1/2010 0:00:00
11808,"Nebee","GRN / ROD","BM",4/1/2010 0:00:00
11808,"Rabai","GRN / ROD","BM",4/1/2010 0:00:00
11808,"Rabay","GRN / ROD","BM",4/1/2010 0:00:00
11810,"Ijok","GRN / ROD","BM",4/1/2010 0:00:00
11812,"Sakai Tanjong Of Temongoh","GRN / ROD","BM",4/1/2010 0:00:00
11813,"Quedah","GRN / ROD","BM",4/1/2010 0:00:00
11837,"Kehja","GRN / ROD","BM",4/1/2010 0:00:00
11837,"Kelinjau","GRN / ROD","BM",4/1/2010 0:00:00
11837,"Kelinyau","GRN / ROD","BM",4/1/2010 0:00:00
11837,"Kenja","GRN / ROD","BM",4/1/2010 0:00:00
11837,"Kenya","GRN / ROD","BM",4/1/2010 0:00:00
11837,"Kenyah","GRN / ROD","BM",4/1/2010 0:00:00
11837,"Kindjin","GRN / ROD","BM",4/1/2010 0:00:00
11837,"Kinjin","GRN / ROD","BM",4/1/2010 0:00:00
11846,"Ba Mali","GRN / ROD","BM",4/1/2010 0:00:00
11849,"Long Ikang","GRN / ROD","BM",4/1/2010 0:00:00
