"PeopleID3","PeopName","Pronunciation","PeopNameSpanish","PeopNameGerman","PeopNamePortuguese","PeopNameFrench","PeopNameIndonesian","PeopNameThai","PeopNameHindi","ROP3_31Dec2009","ROP3","PeopleID2","JPScalePGACOld","JPScalePGAC","PercentChristianPGAC","PercentEvangelicalPGAC","LeastReachedPGAC","ROG3Largest","NbrCountries","PopulationPGAC","ROL3PGAC","RLG3PGAC","RaceCode","OmidCommunityName","OmidNCode","LargeSouthAsianLanguageROL3","Memo","Source","EditName","EditDate"
12522,"Karafawyana",,,,,,,,,104634,104634,290,"3.2",5,20.00,15.00,,"BR",1,50,"waw",4,"MIR39c",,,,,,"TW",10/4/2000 0:00:00
12523,"Karaite",,,"Karäer",,,,,,104635,104635,197,"1.1",1,0.00,0.00,"Y","IS",5,23700,"heb",4,"MSY41z",,,,,,"BM",10/4/2000 0:00:00
12524,"Karaja",,,,,,,,,104636,104636,108,"3.2",5,60.00,30.00,,"BR",1,3400,"kpj",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
12525,"Karakachan",,,"Griechen",,,,,,104637,104637,178,"2.2",2,95.00,1.00,,"BU",1,2500,"ell",1,"CEW20",,,,,,"TW",10/4/2000 0:00:00
12526,"Karakalpak",,"Karakalpako","Karakalpaken",,"Karakalpak",,,"??????",104638,104638,202,"1.1",1,0.00,0.00,"Y","UZ",8,861400,"kaa",6,"MSY41s","Karadalpak","KKPAK",,,,"TW",10/4/2000 0:00:00
12527,"Karam",,,,,,,,,104640,104640,244,"3.2",5,99.00,31.00,,"PP",1,30000,"kmh",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12528,"Karamojong",,,,,,,,,104643,104643,245,"3.1",4,20.00,5.00,,"UG",1,970000,"kdj",4,"NAB62y",,,,,,"TW",10/4/2000 0:00:00
12529,"Karang",,,,,,,,,104645,104645,102,"3.1",4,37.81,2.20,,"CM",2,37600,"kzr",1,"NAB66c",,,,,,"TW",10/4/2000 0:00:00
12530,"Shona-Karanga",,,,,,,,,104646,104646,348,"3.2",5,83.00,34.00,,"ZI",1,3401000,"sna",1,"NAB57l",,,,,,"TW",10/4/2000 0:00:00
12531,"Karas",,,,,,,,,104649,104649,244,"2.2",2,60.00,2.00,,"ID",1,400,"kgv",1,"AON10a",,,,,,"TW",10/4/2000 0:00:00
12532,"Karata",,,"Karatiner",,,,,,104651,104651,157,"1.1",1,0.00,0.00,"Y","RS",1,6600,"kpt",6,"CEW17b",,,,,,"TW",10/4/2000 0:00:00
12533,"Karao, Karaw",,,,,,,,,104652,104652,168,"2.2",3,8.00,1.00,,"RP",1,2200,"kyj",4,"MSY44x",,,,,,"TW",10/4/2000 0:00:00
12534,"Karawa",,,,,,,,,104653,104653,244,"3.2",5,35.00,18.00,,"PP",1,90,"xrw",4,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12535,"Kare",,,,,,,,,104655,104655,244,"3.2",5,90.00,25.00,,"PP",1,900,"kmf",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12536,"Karekare",,,,,,,,,104656,104656,158,"1.2",1,2.00,1.70,"Y","NI",1,349000,"kai",6,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
12537,"Karelian",,"Karelio","Karelier",,"Carélien",,,,104657,104657,169,"3.2",4,62.34,5.06,,"RS",5,74900,"krl",1,"MSW51c",,,,"Bi-lingual in finnish",,"TW",10/4/2000 0:00:00
12538,"Karfa",,,,,,,,,104661,104661,158,"2.2",3,35.00,2.00,,"NI",1,1500,"kbz",4,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
12539,"Kari",,,,,,,,,104664,104664,102,"3.2",5,57.58,30.36,,"CT",2,134300,"kbn",1,"NAB66c",,,,,,"TW",10/4/2000 0:00:00
12540,"Karimbola",,,,,,,,,104667,104667,214,"3.1",4,25.00,4.00,,"MA",1,140000,"plt",4,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
12541,"Karingani",,,,,,,,,104669,104669,300,"1.1",1,0.00,0.00,"Y","IR",1,21000,"kgn",6,"CNT24z",,,,,,"TW",10/4/2000 0:00:00
12543,"Karipuna do Rondonia",,,,,,,,,104673,104673,108,"2.2",3,20.00,2.00,,"BR",1,200,"kuq",4,"MIR39a",,,,,,"TW",10/4/2000 0:00:00
12544,"Kariri-Xoco",,,,,,,,,104674,104674,290,"3.1",4,70.00,5.00,,"BR",1,1700,"por",1,"MIR39#",,,,"All speak Portuguese; language extinct",,"TW",10/4/2000 0:00:00
12545,"Kariya",,,,,,,,,104675,104675,158,"2.2",3,10.00,0.03,,"NI",1,3700,"kil",6,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
12546,"Karkar",,,,,,,,,104678,104678,244,"3.2",5,95.00,22.00,,"PP",1,2200,"yuj",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12547,"Karo, Kerre",,,,,,,,,104685,104685,253,"1.2",1,4.30,0.70,"Y","ET",1,2100,"kxh",4,"CMT33d",,,,,,"TW",10/4/2000 0:00:00
12548,"Karok",,,,,,,,,104687,104687,246,"2.2",3,50.00,2.00,,"US",1,200,"kyh",1,"MIR38a",,,,"126 speakers; NW California",,"TW",10/4/2000 0:00:00
12549,"Jola-Karon",,,,"Jola karon",,,,,104690,104690,123,"2.2",3,29.88,0.22,,"SG",2,18700,"krx",4,"NAB56c",,,,,,"TW",10/4/2000 0:00:00
12550,"Karon Dori",,,,,,,,,104691,104691,244,"3.1",4,65.00,4.00,,"ID",1,7800,"kgw",1,"AON10a",,,,,,"TW",10/4/2000 0:00:00
12551,"Karore",,,,,,,,,104692,104692,244,"3.2",5,90.00,24.00,,"PP",1,800,"xkx",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12552,"Romani, Carpathian",,"Romaní, Cárpatos","Romani, Karpathen","Cigano carpathia","Nomade Carpathien",,,,104693,104693,354,"2.2",2,51.34,1.08,,"EZ",7,465400,"rmc",7,"CNN25f",,,,,,"BM",6/17/2003 0:00:00
12553,"Karua",,,,,,,,"????",104694,104694,255,"1.1",1,0.00,0.00,"Y","IN",1,6100,"ory",5,"AUG06b","Karua","KARUA",,,,"TW",10/4/2000 0:00:00
12554,"Jola-Bliss",,,,,,,,,104699,104699,123,"2.2",3,7.00,0.30,,"SG",1,60000,"csk",6,"NAB56c",,,,,,"TW",10/4/2000 0:00:00
12555,"Kasanga",,,,,,,,,104702,104702,122,"3.2",5,28.00,25.00,,"PU",1,800,"ccj",4,"NAB56c",,,,,,"TW",10/4/2000 0:00:00
12556,"Kasem",,,,,,,,,104705,104705,183,"3.2",4,15.17,6.46,,"UV",2,364000,"xsm",4,"NAB56a",,,,,,"TW",10/4/2000 0:00:00
12557,"Kashaya",,,,,,,,,104708,104708,246,"3.1",4,20.00,3.00,,"US",1,50,"kju",4,"MIR38a",,,,,,"TW",10/4/2000 0:00:00
12558,"Kashmiri (Muslim traditions)",,"Cachemir, Tradiciones Musulmanas","Kashmiri, Muslimische","Caxemire muçulmano","Musulman Kashmiri",,,"??????? (??????? ??????????)",104709,104709,201,"1.1",1,0.00,0.00,"Y","IN",2,8271000,"kas",6,"CNN25i","Kashmiri Muslim","MKSH","kas",,,"BM",11/8/2002 0:00:00
12559,"Kashubian",,,"Kaschuben",,,,,,104712,104712,285,"2.2",2,90.00,0.40,,"PL",1,100000,"csb",1,"CEW22f",,,,,,"TW",10/4/2000 0:00:00
12560,"Kaxuyana",,,,,,,,,104713,104713,290,"3.1",4,69.00,5.00,,"BR",1,1000,"kbb",1,"MIR39c",,,,,,"TW",10/4/2000 0:00:00
12561,"Kasiguranin",,,,,,,,,104715,104715,168,"3.1",4,90.00,5.00,,"RP",1,25000,"ksn",1,"MSY44x",,,,,,"TW",10/4/2000 0:00:00
12562,"Kaska",,,,,,,,,104716,104716,246,"3.2",5,90.00,15.00,,"CA",1,1100,"kkz",1,"MIR38a",,,,"200 speakers",,"TW",10/4/2000 0:00:00
12563,"Kasseng",,,,,,,,,104717,104717,239,"1.1",1,0.00,0.00,"Y","LA",1,1600,"tdf",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
12564,"Kasua",,,,,,,,,104718,104718,244,"3.2",5,95.00,22.00,,"PP",1,1300,"khs",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12565,"Katab",,,,,,,,,104719,104719,140,"3.2",4,84.00,10.00,,"NI",1,231000,"kcg",1,"NAB56b",,,,,,"TW",10/4/2000 0:00:00
12566,"Katang",,,,,,,,,104721,104721,239,"1.2",1,0.07,0.07,"Y","LA",2,145500,"kgd",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
12567,"Katbol",,,,,,,,,104724,104724,315,"3.2",5,89.00,40.00,,"NH",1,9000,"tmb",1,"AON09c",,,,,,"TW",10/4/2000 0:00:00
12568,"Katcha-Kadugli-Miri",,,,,,,,,104725,104725,248,"2.2",3,10.00,1.50,,"SU",1,71000,"xtc",4,"NAB66h",,,,,,"TW",10/4/2000 0:00:00
12569,"Kate, Kai",,,,,,,,,104726,104726,244,"3.2",5,100.00,30.00,,"PP",1,23000,"kmg",1,"AON10b",,,,,,"TW",10/4/2000 0:00:00
12570,"Mamuju",,,,,,,,,104732,104732,152,"2.1",3,6.00,0.01,,"ID",1,67000,"mqx",6,"MSY44p",,,,,,"TW",10/4/2000 0:00:00
12571,"Katiati",,,,,,,,,104735,104735,244,"3.2",5,95.00,13.00,,"PP",1,8200,"kqa",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12572,"Katla",,,,,,,,,104738,104738,248,"1.2",1,3.00,1.20,"Y","SU",1,33000,"kcr",6,"NAB66h",,,,,,"TW",10/4/2000 0:00:00
12573,"Katu, Eastern",,,,,,"Katu, Timur",,,104746,104746,239,"1.2",1,1.00,0.85,"Y","VM",2,61000,"ktv",4,"AUG03z",,,,"5%-15% literate",,"TW",10/4/2000 0:00:00
12574,"Katua",,,,,,,,,104747,104747,239,"2.2",3,20.00,1.00,,"VM",1,4300,"kta",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
12575,"Katukina-Jutai",,,,,,,,,104748,104748,108,"3.2",5,50.00,25.00,,"BR",1,600,"por",4,"MIR39a",,,,"All speak Portuguese; language extinct except for 1 speaker",,"TW",10/4/2000 0:00:00
12576,"Kaugat",,,,,,,,,104751,104751,244,"3.1",4,65.00,3.00,,"ID",1,1500,"aqm",1,"AON10a",,,,"About 50% bilingual in Indnesian, Sawi, or Kaygir",,"TW",10/4/2000 0:00:00
12577,"Kaugel",,,,,,,,,104752,104752,244,"3.2",5,98.00,21.00,,"PP",1,51000,"ubu",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12578,"Kaur",,,,,,,,,104755,104755,266,"1.1",1,0.00,0.00,"Y","ID",1,50000,"vkk",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
12579,"Kaure",,,,,,,,,104756,104756,244,"3.2",4,65.00,6.00,,"ID",1,600,"bpp",1,"AON10a",,,,,,"TW",10/4/2000 0:00:00
12580,"Kauwerawec",,,,,,,,,104758,104758,244,"3.1",4,40.00,5.00,,"ID",1,600,"xau",4,"AON10a",,,,,,"TW",10/4/2000 0:00:00
12581,"Kavalan",,,,,,,,,104759,104759,298,"3.2",4,76.00,7.00,,"TW",1,1100,"ckv",1,"AUG01a",,,,"Language nearly extinct, used only as home language",,"TW",10/4/2000 0:00:00
12582,"Kawacha",,,,,,,,,104766,104766,244,"3.2",5,100.00,24.00,,"PP",1,20,"kcb",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12583,"Kawahia",,,,,,,,,104767,104767,117,"1.1",1,0.01,0.00,"Y","SU",1,964000,"apd",6,"CMT30",,,,,,"TW",10/4/2000 0:00:00
12584,"Kawe",,,,,,,,,104771,104771,215,"3.1",4,18.00,4.00,,"ID",1,700,"kgb",4,"MSY44y",,,,,,"TW",10/4/2000 0:00:00
12585,"Kaxarari",,,,,,,,,104773,104773,290,"2.2",2,60.50,2.00,,"BR",1,300,"ktx",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
12586,"Kayabi",,,,,,,,,104774,104774,179,"3.2",5,70.00,30.00,,"BR",1,2000,"kyz",1,"MIR39e",,,,,,"TW",10/4/2000 0:00:00
12587,"Karen, Kayah",,,,,,,"???????????????? ???? ????",,104775,104775,200,"3.2",5,28.00,17.09,,"BM",2,132000,"kyu",2,"MSY50g",,,,,,"TW",10/4/2000 0:00:00
12588,"Kayaman",,,,,,,,,104776,104776,155,"1.2",1,4.00,0.50,"Y","MY",1,1100,"kag",4,"MSY44z",,,,,,"TW",10/4/2000 0:00:00
12589,"Kayan, Busang",,,,,,,,,104777,104779,155,"3.1",4,11.15,3.40,,"ID",2,7200,"bfg",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12590,"Kayan, Mahakam",,,,,,,,,104778,104778,155,"1.2",1,5.00,2.00,"Y","ID",1,2100,"xay",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12591,"Kayan, Kayan River",,"Kayan, Río Kayan",,,"Riverain Kayan","Kayan, Sungai Kayan ",,,104780,104780,155,"1.1",1,2.00,0.00,"Y","ID",1,3500,"xkn",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12592,"Kayan, Mendalam",,,,,,,,,104781,104781,155,"1.2",1,4.00,1.00,"Y","ID",1,2600,"xkd",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12593,"Kayan, Wahau",,,,,,,,,104782,104782,155,"3.1",4,5.00,3.00,,"ID",1,900,"whu",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12594,"Kalanguya, Kayapa",,,,,,,,,104783,104783,168,"3.2",5,33.00,15.00,,"RP",1,25000,"kak",4,"MSY44x",,,,,,"TW",10/4/2000 0:00:00
12595,"Kayagar",,,,,,,,,104786,104786,244,"3.1",4,20.00,3.00,,"ID",1,14000,"kyt",4,"AON10a",,,,,,"TW",10/4/2000 0:00:00
12596,"Kayong",,,,,,,,,104787,104787,239,"2.2",3,25.00,0.50,,"VM",1,27000,"kxy",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
12597,"Kayu Agung",,,,,,,,,104789,104789,209,"1.2",1,0.10,0.02,"Y","ID",1,22000,"kge",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
12598,"Kayupulau",,,,,,,,,104790,104790,244,"3.1",4,90.00,5.00,,"ID",1,700,"kzu",1,"AON09e",,,,,,"TW",10/4/2000 0:00:00
12599,"Kazakh","Kar-zark","Kazako","Kasachen","Cazaque","Kazakh",,,"??????",104791,104791,202,"1.2",1,0.11,0.06,"Y","KZ",24,14299100,"kaz",6,"MSY41e","Kazakh","KAZAK",,,,"TW",10/4/2000 0:00:00
12600,"Kebena",,,,,,,,,104794,104794,253,"1.2",1,3.00,1.00,"Y","ET",1,76000,"ktb",6,"CMT33d",,,,,,"TW",10/4/2000 0:00:00
12601,"Bumthangpa",,,,,,,,"????????",104795,104795,148,"1.1",1,0.43,0.00,"Y","BT",1,22000,"kjz",2,"MSY50a","Bumthangpa","BUM",,,,"TW",10/4/2000 0:00:00
12602,"Malay, Kedah",,"Malayo, Kedah","Malaien, Kedah","Malaio kedah","Malais de Kedah","Melayu, Kedah","?????????????",,104797,104797,215,"1.2",1,0.49,0.39,"Y","MY",2,3102100,"meo",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
12603,"Kedang",,,,,,,,,104798,104798,171,"3.1",4,48.00,4.00,,"ID",1,34000,"ksx",1,"MSY44t",,,,,,"TW",10/4/2000 0:00:00
12604,"Keder",,,,,,,,,104800,104800,244,"3.1",4,70.00,4.00,,"ID",1,400,"kdy",1,"AON10a",,,,,,"TW",10/4/2000 0:00:00
12605,"Kei",,,,,,"Kei, Tanimbar",,,104803,104803,224,"2.2",3,49.00,1.00,,"ID",1,112000,"kei",1,"AON09e",,,,,,"TW",10/4/2000 0:00:00
12606,"Keiga",,,,,,,,,104804,104804,248,"1.2",1,1.00,0.20,"Y","SU",1,9400,"kec",6,"NAB66h",,,,,,"TW",10/4/2000 0:00:00
12607,"Keiga Jirru",,,,,,,,,104805,104805,249,"1.1",1,0.00,0.00,"Y","SU",1,4900,"keg",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
12608,"Kekchi",,,,,,,,,104806,104806,228,"3.2",5,97.29,19.81,,"GT",3,997000,"kek",1,"MIR37b",,,,,,"TW",10/4/2000 0:00:00
12609,"Kela",,,,,,,,,104808,104808,244,"3.2",5,95.00,27.00,,"PP",1,2500,"kcl",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12610,"Kelana",,,,,,,,,104811,104811,244,"3.2",5,95.00,28.00,,"PP",1,1100,"ggt",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12611,"Kele",,,,,,,,,104812,104812,334,"3.2",5,94.00,31.00,,"CG",1,461000,"khy",1,"NAB57c",,,,,,"BM",6/17/2003 0:00:00
12612,"Kelo",,,,,,,,,104816,104816,245,"2.2",3,8.00,2.00,,"SU",1,3800,"xel",6,"NAB62z",,,,,,"TW",10/4/2000 0:00:00
12613,"Kelong",,,,,,,,,104817,104817,171,"3.1",4,55.00,4.00,,"ID",1,5600,"kyo",1,"AON10e",,,,,,"TW",10/4/2000 0:00:00
12614,"Kemak",,,,,,,,,104818,104818,305,"3.1",4,93.43,2.27,,"TT",2,79000,"kem",1,"MSY44y",,,,,,"TW",10/4/2000 0:00:00
12615,"Kemant, Qimant",,,,,,,,,104819,104819,164,"2.2",2,90.00,0.10,,"ET",1,227000,"ahg",1,"CMT33a",,,,,,"TW",10/4/2000 0:00:00
12616,"Land Dayak, Kembayan",,"Dayak Terrenal, Kembayan",,,"Daya / Land Dayak Kembayan","Dayak, Kembayan",,,104820,104820,155,"3.1",4,40.00,3.00,,"ID",1,13000,"xem",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12617,"Kenati",,,,,,,,,104824,104824,244,"3.2",5,90.00,29.00,,"PP",1,2100,"gat",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12618,"Kendeje",,,,,,,,,104828,104828,264,"1.1",1,0.00,0.00,"Y","CD",1,4000,"klf",6,"NAB66z",,,,,,"TW",10/4/2000 0:00:00
12619,"Kenele",,,,,,,,,104830,104830,244,"3.2",5,80.00,16.00,,"PP",1,900,"kql",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12620,"Kenga",,,,,,,,,104831,104831,180,"1.2",1,0.30,0.10,"Y","CD",1,97000,"kyq",6,"NAB66z",,,,,,"TW",10/4/2000 0:00:00
12621,"Murut, Keningau",,,,,,"Murut, Keningau, Tengah",,,104832,104832,155,"3.2",4,55.00,6.00,,"MY",1,9200,"kxi",1,"MSY44y",,,,,,"TW",10/4/2000 0:00:00
12622,"Kenyah, Kelinyau",,,,,,,,,104836,104838,155,"3.2",4,73.89,5.77,,"MY",2,16900,"xkl",1,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12623,"Kenyah, Kayan River",,"Kenyah, Río Kayan",,,"Kenyah de la Rivière Kayan","Kenyah, Sungai Kayan",,,104837,104837,155,"3.1",4,70.00,4.00,,"ID",1,10000,"xkl",1,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12624,"Kenyah, Mahakam",,,,,,,,,104839,104839,155,"3.1",4,70.00,5.00,,"ID",1,12000,"xkl",1,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12625,"Kenyah, Upper Baram",,"Kenyah, Baram Alto",,,"Kenyah de Haute Baram","Kenyah, Baram Atas",,,104840,104840,155,"3.2",4,79.68,6.06,,"MY",2,25800,"xkl",1,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12626,"Kenyah, Wahau",,,,,,,,,104841,104841,155,"3.1",4,70.21,4.00,,"ID",2,10600,"whk",1,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
12628,"Gujarati Creole",,"Criollo Gujarati","Gujarati Kreolen",,"Métis Gujarati","Gujarati Peranakan",,,104846,104846,182,"1.2",1,2.97,0.10,"Y","TZ",2,71800,"ccl",6,"CNN25e",,,,,,"BM",12/10/2002 0:00:00
12629,"Nubian, Nubi",,"Nubio, Nubi","Nubier, Nubi","Nubio nubi","Nubien de Nubie",,,,104847,104847,249,"1.1",1,0.00,0.00,"Y","UG",2,63000,"kcn",6,"NAB62b",,,,"Bilingual in Swahili",,"BM",6/17/2003 0:00:00
12630,"Bakenyi",,,,,,,,,104849,104849,336,"3.2",5,85.00,24.00,,"UG",1,106000,"lke",1,"NAB57d",,,,,,"TW",10/4/2000 0:00:00
12631,"Keo",,,,,,,,,104850,104850,171,"2.2",3,10.00,2.00,,"ID",1,53000,"xxk",6,"MSY44t",,,,,,"TW",10/4/2000 0:00:00
12632,"Keopara",,,,,,,,,104851,104851,244,"3.2",5,99.00,28.00,,"PP",1,29000,"khz",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12633,"Kepo'",,,,,,,,,104853,104853,171,"2.2",3,10.00,2.00,,"ID",1,6600,"kuk",6,"MSY44t",,,,,,"TW",10/4/2000 0:00:00
12634,"Kera",,,,,,,,,104854,104854,158,"3.2",5,63.15,34.31,,"CD",2,134000,"ker",1,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
12635,"Kerarish",,,,,,,,,104856,104856,117,"1.1",1,0.00,0.00,"Y","SU",1,47000,"apd",6,"CMT30",,,,,,"TW",10/4/2000 0:00:00
12636,"Karey",,,,,,,,,104857,104857,224,"3.1",4,55.00,3.00,,"ID",1,700,"kyd",1,"MSY44v",,,,,,"TW",10/4/2000 0:00:00
12637,"Kerewe",,,,,,,,,104859,104859,336,"3.2",5,95.00,14.00,,"TZ",1,231000,"ked",1,"NAB57d",,,,,,"TW",10/4/2000 0:00:00
12638,"Kerewo",,,,,,,,,104860,104860,244,"3.2",5,95.00,27.00,,"PP",1,6500,"kxz",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12639,"Keriaka",,,,,,,,,104862,104862,244,"3.2",5,90.00,14.00,,"PP",1,2500,"kjx",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12640,"Kerinci",,,,,,,,,104863,104863,233,"1.2",1,1.50,0.05,"Y","ID",2,339000,"kvr",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
12641,"Kesawai",,,,,,,,,104864,104864,244,"3.2",5,95.00,25.00,,"PP",1,1100,"xes",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12642,"Kete",,,,,,,,,104866,104866,337,"3.1",4,100.00,4.00,,"CG",1,13000,"kcv",1,"NAB57f",,,,,,"TW",10/4/2000 0:00:00
12643,"Keuru",,,,,,,,,104867,104867,244,"3.2",5,95.00,21.00,,"PP",1,8900,"xeu",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12644,"Kewieng",,,,,,,,,104868,104868,244,"3.2",5,90.00,26.00,,"PP",1,1000,"yut",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12645,"Keyagana",,,,,,,,,104869,104869,244,"3.2",5,98.00,13.00,,"PP",1,31000,"kyg",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
12646,"Kgalagadi",,,,,,,,,104870,104870,349,"3.2",5,32.00,12.00,,"BC",1,51000,"xkv",4,"NAB57q",,,,,,"TW",10/4/2000 0:00:00
12647,"Tswana-Kgatla",,,,,,,,,104871,104871,349,"3.2",5,68.00,16.00,,"SF",1,374000,"tsn",1,"NAB57q",,,,,,"TW",10/4/2000 0:00:00
12648,"Khalaj",,,"Chaladschen",,,,,,104882,104882,126,"1.1",1,0.00,0.00,"Y","IR",1,51000,"kjf",6,"MSY41a",,,,"Most are bilingual in Farsi.",,"TW",10/4/2000 0:00:00
12649,"Lamet",,,,,,,"????? ??????",,104890,104890,239,"1.2",1,1.02,0.79,"Y","LA",2,24100,"lbn",4,"AUG03z",,,,"Called 'Khamet' in Thailand; 'Lamet' in Laos",,"TW",10/4/2000 0:00:00
12650,"Khampti",,,,,,,,"?????",104896,104896,280,"2.1",3,5.64,0.01,,"IN",2,34000,"adi",2,"MSY49c","Khampti","KHAMT",,,,"BM",1/3/2001 0:00:00
12651,"Khang",,,,,,,,,104900,104900,239,"1.2",1,0.50,0.04,"Y","VM",1,15000,"kjm",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
12652,"Khanti",,,"Chanten",,,,,,104904,104904,169,"2.2",3,7.00,0.90,,"RS",1,31000,"kca",4,"MSW51z",,,,,,"TW",10/4/2000 0:00:00
12653,"Khao",,,,,,,,,104905,104905,239,"3.1",4,5.00,4.00,,"VM",1,17000,"xao",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
12654,"Khasi",,,,,,,,"?????",104918,104918,239,"2.1",2,81.04,0.00,,"IN",2,1659000,"kha",1,"AUG03a","Khasi","KHASI","kha",,,"TW",10/4/2000 0:00:00
12655,"Khasonke",,,,,,,,,104921,104921,218,"1.2",1,2.46,0.61,"Y","ML",3,797000,"kao",6,"NAB63e",,,,,,"TW",10/4/2000 0:00:00
12656,"Khe",,,,,,,,,104932,104932,183,"3.2",4,8.20,7.00,,"UV",1,3200,"kqg",4,"NAB56a",,,,,,"TW",10/4/2000 0:00:00
12657,"Khemshin, Kemshili",,,,,,,,,104935,104935,119,"2.2",3,8.00,0.50,,"UZ",1,1500,"hye",6,"CEW14",,,,,,"TW",10/4/2000 0:00:00
12658,"Kheng",,,,,,,,"????",104937,104937,148,"1.1",1,0.00,0.00,"Y","BT",1,35000,"xkf",2,"MSY50a","Kheng","KHENG",,,,"BM",6/17/2003 0:00:00
12659,"Naga, Para",,,,,,,,,104941,104941,207,"3.2",5,65.00,28.00,,"BM",1,1600,"pzn",1,"MSY50p",,,,,,"TW",10/4/2000 0:00:00
12660,"Khinalug",,,"Chinalugen",,,,,,104944,104944,157,"1.1",1,0.00,0.00,"Y","AJ",1,2300,"kjj",6,"CEW17b",,,,,,"TW",10/4/2000 0:00:00
12661,"Khisa",,,,,,,,,104945,104945,183,"3.1",1,2.63,1.98,"Y","IV",2,14900,"kqm",6,"NAB56a",,,,,,"TW",10/4/2000 0:00:00
12662,"Khmer, Central",,,,"Khmer central",,"Khmer, Tengah","????",,104946,104946,239,"1.2",1,3.17,1.68,"Y","CB",13,15730800,"khm",2,"AUG03b",,,,,,"TW",10/4/2000 0:00:00
12663,"Khmu, Me","Keh-Mu",,,,,,,,104949,104949,239,"3.1",4,,,,"LA",1,,"kjg",4,"AUG03z",,,,,,"BM",6/17/2003 0:00:00
12665,"Bulang","Boo-lang",,,,,,"?????, ?????",,104959,104959,239,"1.2",1,0.33,0.15,"Y","CH",3,119400,"blr",2,"AUG03z",,,,"24,000 speakers out of an ethnic group of 82,280 in China.",,"BM",10/4/2000 0:00:00
12666,"Thai, Northern",,"Tai, Norte","Tai, Nördliche","Thai do norte","Thaïlandais du Nord","Thai, Utara","???????, ???????? ???????, ????? ???? ????????",,104960,104960,303,"1.2",1,0.39,0.19,"Y","TH",2,7259000,"nod",2,"MSY49d",,,,"87.5% use Northern Tai in the home.",,"BM",12/10/2002 0:00:00
12667,"Khorasani Turk",,"Turco Khorasani","Chorasan-Türken",,"Turc Khorasanais","Khorasani Turki",,,104964,104964,126,"1.1",1,0.00,0.00,"Y","IR",1,904000,"kmz",6,"MSY41j",,,,"Distinct from Khorosani sub-group of Farsi, Eastern.",,"TW",10/4/2000 0:00:00
12668,"Khua",,,,,,,,,104970,104970,239,"1.1",1,0.54,0.00,"Y","VM",2,9500,"xhv",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
12670,"Chin, Khumi",,,,,,,,,104977,104977,207,"3.2",5,80.00,44.00,,"BM",1,67000,"cnk",1,"MSY50c",,,,,,"TW",10/4/2000 0:00:00
