"ROG5","ROG4","ISO-6","FlashMapID","JSMapIDDistrict","OmidCode","LocalCode","Adm2Name","Adm2Type","Adm2NameHindi","Adm2NameBengali","Population","AreaSqKM","Capital","Longitude","Latitude","FlashMapZoom","FlashMapZoomX","FlashMapZoomY","DisplayFirst","Comment","Source","EditName","EditDate"
"AF0311","AF03",,,,,,"Puli Khumri",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0312","AF03",,,,,,"Tala Wa Barf",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0501","AF05",,,,,,"Bamyan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0502","AF05",,,,,,"Panjab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0503","AF05",,,,,,"Shibar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0504","AF05",,,,,,"Waras",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0505","AF05",,,,,,"Yakawlang",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0601","AF06",,,,,,"Anar Dara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0602","AF06",,,,,,"Bakwa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0603","AF06",,,,,,"Bala Buluk",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0604","AF06",,,,,,"Farah",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0605","AF06",,,,,,"Gulistan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0606","AF06",,,,,,"Khaki Safed",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0607","AF06",,,,,,"Lash Wa Juwa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0608","AF06",,,,,,"Pur Chaman",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0609","AF06",,,,,,"Pusht Rod",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0610","AF06",,,,,,"Qalay-I-Kah",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0611","AF06",,,,,,"Shib Koh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0701","AF07",,,,,,"Almar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0702","AF07",,,,,,"Andkhoy",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0703","AF07",,,,,,"Bilchiragh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0704","AF07",,,,,,"Dawlat Abad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0705","AF07",,,,,,"Khani Chahar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0706","AF07",,,,,,"Khwaja Sabz",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0707","AF07",,,,,,"Kohistan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0708","AF07",,,,,,"Maymana",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0709","AF07",,,,,,"Pashtun Kot",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0710","AF07",,,,,,"Qaramqol",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0711","AF07",,,,,,"Qaysar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0712","AF07",,,,,,"Shirin Tagab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0801","AF08",,,,,,"Ab Band",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0802","AF08",,,,,,"Ajristan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0803","AF08",,,,,,"Andar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0804","AF08",,,,,,"Bahrami Shah",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0805","AF08",,,,,,"Dih Yak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0806","AF08",,,,,,"Gelan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0807","AF08",,,,,,"Ghazni",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0808","AF08",,,,,,"Giro",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0809","AF08",,,,,,"Jaghatu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0810","AF08",,,,,,"Jaghuri",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0811","AF08",,,,,,"Malistan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0812","AF08",,,,,,"Muqur",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0813","AF08",,,,,,"Nawa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0814","AF08",,,,,,"Nawur",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0815","AF08",,,,,,"Qarabagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0816","AF08",,,,,,"Zana Khan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0901","AF09",,,,,,"Chaghcharan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0902","AF09",,,,,,"Lal Wa Sarja",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0903","AF09",,,,,,"Pasaband",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0904","AF09",,,,,,"Saghar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0905","AF09",,,,,,"Shahrak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0906","AF09",,,,,,"Taywara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF0907","AF09",,,,,,"Tulak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1001","AF10",,,,,,"Baghran",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1002","AF10",,,,,,"Dishu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1003","AF10",,,,,,"Garmser",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1004","AF10",,,,,,"Kajaki",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1005","AF10",,,,,,"Lashkar Gah",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1006","AF10",,,,,,"Musa Qala",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1007","AF10",,,,,,"Nad Ali",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1008","AF10",,,,,,"Nahri Sarraj",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1009","AF10",,,,,,"Naw Zad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1010","AF10",,,,,,"Naway i Bara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1011","AF10",,,,,,"Reg",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1012","AF10",,,,,,"Sangin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1013","AF10",,,,,,"Washer",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1101","AF11",,,,,,"Adraskan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1102","AF11",,,,,,"Chishti Shar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1103","AF11",,,,,,"Farsi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1104","AF11",,,,,,"Ghoryan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1105","AF11",,,,,,"Gulran",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1106","AF11",,,,,,"Guzara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1107","AF11",,,,,,"Hirat",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1108","AF11",,,,,,"Injil",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1109","AF11",,,,,,"Karukh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1110","AF11",,,,,,"Kohsan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1111","AF11",,,,,,"Kushk",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1112","AF11",,,,,,"Kushki Kuhna",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1113","AF11",,,,,,"Obe",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1114","AF11",,,,,,"Pashtun Zarg",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1115","AF11",,,,,,"Shindand",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1116","AF11",,,,,,"Zinda  Jan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1301","AF13",,,,,,"Bagrami",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1302","AF13",,,,,,"Chahar Asyab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1303","AF13",,,,,,"Dih Sabz",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1304","AF13",,,,,,"Guldara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1305","AF13",,,,,,"Istalif",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1306","AF13",,,,,,"Kabul",,,,,,,69.34,34.57,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1307","AF13",,,,,,"Kalakan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1308","AF13",,,,,,"Khaki Jabbar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1309","AF13",,,,,,"Mir Bacha Ko",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1310","AF13",,,,,,"Musayi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1311","AF13",,,,,,"Paghman",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1312","AF13",,,,,,"Qarabagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1313","AF13",,,,,,"Shakardara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1314","AF13",,,,,,"Surobi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1401","AF14",,,,,,"Alasay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1402","AF14",,,,,,"Koh Band",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1403","AF14",,,,,,"Kohistan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1404","AF14",,,,,,"Mahmud Raqi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1405","AF14",,,,,,"Nijrab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1406","AF14",,,,,,"Tagab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1701","AF17",,,,,,"Baraki Barak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1702","AF17",,,,,,"Charkh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1703","AF17",,,,,,"Khushi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1704","AF17",,,,,,"Muhammad Agh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1705","AF17",,,,,,"Puli Alam",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1801","AF18",,,,,,"Achin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1802","AF18",,,,,,"Bati Kot",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1803","AF18",,,,,,"Chaparhar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1804","AF18",,,,,,"Dara-I-Nur",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1805","AF18",,,,,,"Dih Bala",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1806","AF18",,,,,,"Dur Baba",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1807","AF18",,,,,,"Goshta",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1808","AF18",,,,,,"Hisarak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1809","AF18",,,,,,"Jalal Abad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1810","AF18",,,,,,"Kama",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1811","AF18",,,,,,"Khogyani",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1812","AF18",,,,,,"Kuz Kunar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1813","AF18",,,,,,"Lal Pur",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1814","AF18",,,,,,"Muhmand Dara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1815","AF18",,,,,,"Nazyan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1816","AF18",,,,,,"Pachir Wa  A",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1817","AF18",,,,,,"Rodat",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1818","AF18",,,,,,"Sherzad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1819","AF18",,,,,,"Shinwar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1820","AF18",,,,,,"Surkh Rod",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1901","AF19",,,,,,"Chahar Burja",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1902","AF19",,,,,,"Chakhansur",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1903","AF19",,,,,,"Kang",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1904","AF19",,,,,,"Khash Rod",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF1905","AF19",,,,,,"Zaranj",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2301","AF23",,,,,,"Arghandab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2302","AF23",,,,,,"Arghistan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2303","AF23","DA",,,,,"Daman",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2304","AF23",,,,,,"Ghorak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2305","AF23",,,,,,"Kandahar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2306","AF23",,,,,,"Khakrez",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2307","AF23",,,,,,"Maruf",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2308","AF23",,,,,,"Maywand",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2309","AF23",,,,,,"Panjwayi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2310","AF23",,,,,,"Reg",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2311","AF23",,,,,,"Shah Wali Ko",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2312","AF23",,,,,,"Shorabak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2313","AF23",,,,,,"Spin Boldak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2401","AF24",,,,,,"Ali Abad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2402","AF24",,,,,,"Archi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2403","AF24",,,,,,"Chahar Dara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2404","AF24",,,,,,"Imam Sahib",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2405","AF24",,,,,,"Khan Abad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2406","AF24",,,,,,"Kunduz",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2407","AF24",,,,,,"Qalay-I-Zal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2601","AF26",,,,,,"Bangi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2602","AF26",,,,,,"Chah Ab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2603","AF26",,,,,,"Chal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2604","AF26",,,,,,"Darqad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2605","AF26",,,,,,"Farkhar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2606","AF26",,,,,,"Ishkamish",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2607","AF26",,,,,,"Kalafgan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2608","AF26",,,,,,"Khwaja Ghar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2609","AF26",,,,,,"Rustaq",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2610","AF26",,,,,,"Taluqan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2611","AF26",,,,,,"Warsaj",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2612","AF26",,,,,,"Yangi Qala",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2701","AF27",,,,,,"Chaki Wardak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2702","AF27",,,,,,"Day Mirdad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2703","AF27",,,,,,"Hisa-I-Awal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2704","AF27",,,,,,"Jalrez",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2705","AF27",,,,,,"Markazi Bihs",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2706","AF27",,,,,,"Maydan Shahr",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2707","AF27",,,,,,"Nirkh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2708","AF27",,,,,,"Sayd Abad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2801","AF28",,,,,,"Arghandab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2802","AF28",,,,,,"Atghar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2803","AF28",,,,,,"Daychopan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2804","AF28",,,,,,"Mizan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2805","AF28",,,,,,"Qalat",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2806","AF28",,,,,,"Shahjoy",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2807","AF28",,,,,,"Shamulzayi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2808","AF28",,,,,,"Shinkay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2809","AF28",,,,,,"Tarnak Wa Ja",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2901","AF29",,,,,,"Barmal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2902","AF29",,,,,,"Dila",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2903","AF29",,,,,,"Gayan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2904","AF29",,,,,,"Gomal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2905","AF29",,,,,,"Mata Khan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2906","AF29",,,,,,"Nika",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2907","AF29",,,,,,"Omna",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2908","AF29",,,,,,"Sar Hawza",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2909","AF29",,,,,,"Sarobi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2910","AF29",,,,,,"Sharan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2911","AF29",,,,,,"Urgun",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2912","AF29",,,,,,"Waza Khwa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2913","AF29",,,,,,"Wor Mamay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2914","AF29",,,,,,"Zarghun Shah",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF2915","AF29",,,,,,"Ziruk",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3001","AF30",,,,,,"Balkh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3002","AF30",,,,,,"Chahar Bolak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3003","AF30",,,,,,"Chahar Kint",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3004","AF30",,,,,,"Chimtal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3005","AF30",,,,,,"Dawlat Abad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3006","AF30",,,,,,"Dihdadi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3007","AF30",,,,,,"Kaldar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3008","AF30",,,,,,"Khulm",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3009","AF30",,,,,,"Kishindih",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3010","AF30",,,,,,"Marmul",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3011","AF30",,,,,,"Mazari Shari",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3012","AF30",,,,,,"Nahri Shahi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3013","AF30",,,,,,"Sholgara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3014","AF30",,,,,,"Shortepa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3101","AF31",,,,,,"Aqcha",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3102","AF31",,,,,,"Darzab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3103","AF31",,,,,,"Fayz Abad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3104","AF31",,,,,,"Khamyab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3105","AF31",,,,,,"Khwaja Du Ko",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3106","AF31",,,,,,"Mardyan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3107","AF31",,,,,,"Mingajik",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3108","AF31",,,,,,"Qarqin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3109","AF31",,,,,,"Shibirghan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3201","AF32",,,,,,"Aybak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3202","AF32",,,,,,"Dara-I-Suf",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3203","AF32",,,,,,"Hazrati Sult",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3204","AF32",,,,,,"Khuram Wa Sa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3205","AF32",,,,,,"Ruyi Du Ab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3301","AF33",,,,,,"Balkhab",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3302","AF33",,,,,,"Kohistanat",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3303","AF33",,,,,,"Sangcharak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3304","AF33",,,,,,"Sari Pul",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3305","AF33",,,,,,"Sayyad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3306","AF33",,,,,,"Sozma Qala",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3401","AF34",,,,,,"Asad Abad",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3402","AF34",,,,,,"Bar Kunar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3403","AF34",,,,,,"Chapa Dara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3404","AF34",,,,,,"Chawkay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3405","AF34",,,,,,"Dangam",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3406","AF34",,,,,,"Khas Kunar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3407","AF34",,,,,,"Marawara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3408","AF34",,,,,,"Narang",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3409","AF34",,,,,,"Nari",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3410","AF34",,,,,,"Nurgal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3411","AF34",,,,,,"Pech",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3412","AF34",,,,,,"Sirkanay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3501","AF35",,,,,,"Alingar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"AF3502","AF35",,,,,,"Alishing",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
